 "tick, Monitor-Code, X, Y, no2"
56, GN3, 107, 59, 95
56, HV1, 125, 68, 151
56, HV3, 120, 82, 152
56, IS2, 72, 76, 154
56, KT6, 50, 44, 165
56, LW4, 89, 53, 159
56, RB4, 96, 82, 208
56, WM6, 67, 65, 107
56, WMB, 69, 65, 190
 "tick, Monitor-Code, X, Y, no2"
57, BT4, 49, 74, 359
57, BT6, 51, 71, 170
57, BT8, 56, 69, 174
57, EI1, 48, 67, 196
57, GB6, 106, 51, 144
57, GN0, 103, 60, 91
57, GN3, 107, 59, 122
57, HV1, 125, 68, 134
57, HV3, 120, 82, 221
57, IS2, 72, 76, 200
57, KT6, 50, 44, 242
57, LW4, 89, 53, 162
57, RB4, 96, 82, 193
57, WM6, 67, 65, 162
57, WMB, 69, 65, 208
 "tick, Monitor-Code, X, Y, no2"
58, BT4, 49, 74, 293
58, BT6, 51, 71, 189
58, BT8, 56, 69, 152
58, EI1, 48, 67, 133
58, GB6, 106, 51, 142
58, GN0, 103, 60, 151
58, GN3, 107, 59, 178
58, HV1, 125, 68, 180
58, HV3, 120, 82, 144
58, IS2, 72, 76, 139
58, KT6, 50, 44, 155
58, LW4, 89, 53, 169
58, RB4, 96, 82, 134
58, WM6, 67, 65, 103
58, WMB, 69, 65, 227
 "tick, Monitor-Code, X, Y, no2"
59, BT4, 49, 74, 208
59, BT6, 51, 71, 164
59, BT8, 56, 69, 209
59, EI1, 48, 67, 179
59, GB6, 106, 51, 175
59, GN0, 103, 60, 191
59, GN3, 107, 59, 174
59, HV1, 125, 68, 185
59, HV3, 120, 82, 117
59, IS2, 72, 76, 192
59, KT6, 50, 44, 156
59, LW4, 89, 53, 144
59, RB4, 96, 82, 123
59, WM6, 67, 65, 152
59, WMB, 69, 65, 322
 "tick, Monitor-Code, X, Y, no2"
60, BT4, 49, 74, 326
60, BT6, 51, 71, 148
60, BT8, 56, 69, 201
60, EI1, 48, 67, 118
60, GB6, 106, 51, 148
60, GN0, 103, 60, 146
60, GN3, 107, 59, 164
60, HV1, 125, 68, 90
60, HV3, 120, 82, 111
60, IS2, 72, 76, 159
60, KT6, 50, 44, 147
60, LW4, 89, 53, 166
60, RB4, 96, 82, 196
60, WM6, 67, 65, 94
60, WMB, 69, 65, 251
 "tick, Monitor-Code, X, Y, no2"
61, BT4, 49, 74, 269
61, BT6, 51, 71, 197
61, BT8, 56, 69, 192
61, EI1, 48, 67, 175
61, GB6, 106, 51, 179
61, GN0, 103, 60, 160
61, GN3, 107, 59, 173
61, HV1, 125, 68, 96
61, HV3, 120, 82, 126
61, IS2, 72, 76, 194
61, KT6, 50, 44, 200
61, LW4, 89, 53, 158
61, RB4, 96, 82, 205
61, WM6, 67, 65, 146
61, WMB, 69, 65, 319
 "tick, Monitor-Code, X, Y, no2"
62, BT4, 49, 74, 123
62, BT6, 51, 71, 83
62, BT8, 56, 69, 121
62, EI1, 48, 67, 64
62, GB6, 106, 51, 87
62, GN0, 103, 60, 86
62, GN3, 107, 59, 75
62, HV1, 125, 68, 37
62, HV3, 120, 82, 57
62, IS2, 72, 76, 57
62, KT6, 50, 44, 79
62, LW4, 89, 53, 112
62, RB4, 96, 82, 43
62, WM6, 67, 65, 138
62, WMB, 69, 65, 155
 "tick, Monitor-Code, X, Y, no2"
63, BT4, 49, 74, 201
63, BT6, 51, 71, 78
63, BT8, 56, 69, 100
63, EI1, 48, 67, 82
63, GB6, 106, 51, 127
63, GN0, 103, 60, 119
63, GN3, 107, 59, 70
63, HV1, 125, 68, 54
63, HV3, 120, 82, 85
63, IS2, 72, 76, 116
63, KT6, 50, 44, 113
63, LW4, 89, 53, 137
63, RB4, 96, 82, 64
63, WM6, 67, 65, 149
63, WMB, 69, 65, 185
 "tick, Monitor-Code, X, Y, no2"
64, BT4, 49, 74, 84
64, BT6, 51, 71, 82
64, BT8, 56, 69, 131
64, EI1, 48, 67, 76
64, GB6, 106, 51, 67
64, GN0, 103, 60, 46
64, GN3, 107, 59, 64
64, HV1, 125, 68, 29
64, HV3, 120, 82, 30
64, IS2, 72, 76, 66
64, KT6, 50, 44, 53
64, LW4, 89, 53, 71
64, RB4, 96, 82, 36
64, WM6, 67, 65, 131
64, WMB, 69, 65, 118
 "tick, Monitor-Code, X, Y, no2"
65, BT4, 49, 74, 127
65, BT6, 51, 71, 93
65, BT8, 56, 69, 209
65, EI1, 48, 67, 76
65, GB6, 106, 51, 101
65, GN0, 103, 60, 72
65, GN3, 107, 59, 46
65, HV1, 125, 68, 25
65, HV3, 120, 82, 47
65, IS2, 72, 76, 95
65, KT6, 50, 44, 58
65, LW4, 89, 53, 103
65, RB4, 96, 82, 37
65, WM6, 67, 65, 179
65, WMB, 69, 65, 141
 "tick, Monitor-Code, X, Y, no2"
66, BT4, 49, 74, 129
66, BT6, 51, 71, 132
66, BT8, 56, 69, 126
66, EI1, 48, 67, 81
66, GB6, 106, 51, 76
66, GN0, 103, 60, 70
66, GN3, 107, 59, 75
66, HV1, 125, 68, 99
66, HV3, 120, 82, 99
66, IS2, 72, 76, 143
66, KT6, 50, 44, 97
66, LW4, 89, 53, 91
66, RB4, 96, 82, 82
66, WM6, 67, 65, 99
66, WMB, 69, 65, 147
 "tick, Monitor-Code, X, Y, no2"
67, BT4, 49, 74, 278
67, BT6, 51, 71, 109
67, BT8, 56, 69, 132
67, EI1, 48, 67, 131
67, GB6, 106, 51, 91
67, GN0, 103, 60, 78
67, GN3, 107, 59, 128
67, HV1, 125, 68, 113
67, HV3, 120, 82, 168
67, IS2, 72, 76, 173
67, KT6, 50, 44, 121
67, LW4, 89, 53, 103
67, RB4, 96, 82, 134
67, WM6, 67, 65, 187
67, WMB, 69, 65, 159
 "tick, Monitor-Code, X, Y, no2"
68, BT4, 49, 74, 191
68, BT6, 51, 71, 96
68, BT8, 56, 69, 128
68, EI1, 48, 67, 107
68, GB6, 106, 51, 73
68, GN0, 103, 60, 59
68, GN3, 107, 59, 67
68, HV1, 125, 68, 109
68, HV3, 120, 82, 119
68, IS2, 72, 76, 142
68, KT6, 50, 44, 91
68, LW4, 89, 53, 92
68, RB4, 96, 82, 105
68, WM6, 67, 65, 75
68, WMB, 69, 65, 135
 "tick, Monitor-Code, X, Y, no2"
69, BT4, 49, 74, 250
69, BT6, 51, 71, 136
69, BT8, 56, 69, 132
69, EI1, 48, 67, 114
69, GB6, 106, 51, 45
69, GN0, 103, 60, 54
69, GN3, 107, 59, 78
69, HV1, 125, 68, 137
69, HV3, 120, 82, 167
69, IS2, 72, 76, 134
69, KT6, 50, 44, 104
69, LW4, 89, 53, 92
69, RB4, 96, 82, 139
69, WM6, 67, 65, 107
69, WMB, 69, 65, 135
 "tick, Monitor-Code, X, Y, no2"
70, BT4, 49, 74, 224
70, BT6, 51, 71, 101
70, BT8, 56, 69, 96
70, EI1, 48, 67, 137
70, GB6, 106, 51, 74
70, GN0, 103, 60, 76
70, GN3, 107, 59, 75
70, HV1, 125, 68, 123
70, HV3, 120, 82, 159
70, IS2, 72, 76, 112
70, KT6, 50, 44, 129
70, LW4, 89, 53, 81
70, RB4, 96, 82, 157
70, WM6, 67, 65, 86
70, WMB, 69, 65, 137
 "tick, Monitor-Code, X, Y, no2"
71, BT4, 49, 74, 208
71, BT6, 51, 71, 104
71, BT8, 56, 69, 129
71, EI1, 48, 67, 145
71, GB6, 106, 51, 78
71, GN0, 103, 60, 56
71, GN3, 107, 59, 94
71, HV1, 125, 68, 121
71, HV3, 120, 82, 173
71, IS2, 72, 76, 142
71, KT6, 50, 44, 135
71, LW4, 89, 53, 105
71, RB4, 96, 82, 136
71, WM6, 67, 65, 150
71, WMB, 69, 65, 137
 "tick, Monitor-Code, X, Y, no2"
72, BT4, 49, 74, 160
72, BT6, 51, 71, 84
72, BT8, 56, 69, 128
72, EI1, 48, 67, 136
72, GB6, 106, 51, 65
72, GN0, 103, 60, 55
72, GN3, 107, 59, 73
72, HV1, 125, 68, 115
72, HV3, 120, 82, 127
72, IS2, 72, 76, 125
72, KT6, 50, 44, 72
72, LW4, 89, 53, 90
72, RB4, 96, 82, 105
72, WM6, 67, 65, 105
72, WMB, 69, 65, 148
 "tick, Monitor-Code, X, Y, no2"
73, BT4, 49, 74, 282
73, BT6, 51, 71, 172
73, BT8, 56, 69, 134
73, EI1, 48, 67, 216
73, GB6, 106, 51, 96
73, GN0, 103, 60, 88
73, GN3, 107, 59, 141
73, HV1, 125, 68, 185
73, HV3, 120, 82, 183
73, IS2, 72, 76, 218
73, KT6, 50, 44, 134
73, LW4, 89, 53, 163
73, RB4, 96, 82, 179
73, WM6, 67, 65, 121
73, WMB, 69, 65, 220
 "tick, Monitor-Code, X, Y, no2"
74, BT4, 49, 74, 93
74, BT6, 51, 71, 91
74, BT8, 56, 69, 82
74, EI1, 48, 67, 69
74, GB6, 106, 51, 25
74, GN0, 103, 60, 35
74, GN3, 107, 59, 37
74, HV1, 125, 68, 69
74, HV3, 120, 82, 75
74, IS2, 72, 76, 74
74, KT6, 50, 44, 60
74, LW4, 89, 53, 58
74, RB4, 96, 82, 92
74, WM6, 67, 65, 187
74, WMB, 69, 65, 104
 "tick, Monitor-Code, X, Y, no2"
75, BT4, 49, 74, 224
75, BT6, 51, 71, 93
75, BT8, 56, 69, 87
75, EI1, 48, 67, 108
75, GB6, 106, 51, 32
75, GN0, 103, 60, 46
75, GN3, 107, 59, 60
75, HV1, 125, 68, 80
75, HV3, 120, 82, 51
75, IS2, 72, 76, 89
75, KT6, 50, 44, 43
75, LW4, 89, 53, 58
75, RB4, 96, 82, 114
75, WM6, 67, 65, 197
75, WMB, 69, 65, 120
 "tick, Monitor-Code, X, Y, no2"
76, BT4, 49, 74, 98
76, BT6, 51, 71, 64
76, BT8, 56, 69, 62
76, EI1, 48, 67, 62
76, GB6, 106, 51, 18
76, GN0, 103, 60, 22
76, GN3, 107, 59, 18
76, HV1, 125, 68, 36
76, HV3, 120, 82, 61
76, IS2, 72, 76, 75
76, KT6, 50, 44, 37
76, LW4, 89, 53, 39
76, RB4, 96, 82, 60
76, WM6, 67, 65, 197
76, WMB, 69, 65, 99
 "tick, Monitor-Code, X, Y, no2"
77, BT4, 49, 74, 110
77, BT6, 51, 71, 79
77, BT8, 56, 69, 48
77, EI1, 48, 67, 100
77, GB6, 106, 51, 30
77, GN0, 103, 60, 36
77, GN3, 107, 59, 27
77, HV1, 125, 68, 43
77, HV3, 120, 82, 108
77, IS2, 72, 76, 108
77, KT6, 50, 44, 52
77, LW4, 89, 53, 39
77, RB4, 96, 82, 72
77, WM6, 67, 65, 190
77, WMB, 69, 65, 93
 "tick, Monitor-Code, X, Y, no2"
78, BT4, 49, 74, 87
78, BT6, 51, 71, 38
78, BT8, 56, 69, 66
78, EI1, 48, 67, 51
78, GB6, 106, 51, 16
78, GN0, 103, 60, 23
78, GN3, 107, 59, 27
78, HV1, 125, 68, 44
78, HV3, 120, 82, 59
78, IS2, 72, 76, 87
78, KT6, 50, 44, 30
78, LW4, 89, 53, 46
78, RB4, 96, 82, 53
78, WM6, 67, 65, 145
78, WMB, 69, 65, 98
 "tick, Monitor-Code, X, Y, no2"
79, BT4, 49, 74, 130
79, BT6, 51, 71, 47
79, BT8, 56, 69, 74
79, EI1, 48, 67, 72
79, GB6, 106, 51, 21
79, GN0, 103, 60, 30
79, GN3, 107, 59, 40
79, HV1, 125, 68, 54
79, HV3, 120, 82, 53
79, IS2, 72, 76, 103
79, KT6, 50, 44, 39
79, LW4, 89, 53, 51
79, RB4, 96, 82, 74
79, WM6, 67, 65, 142
79, WMB, 69, 65, 97
 "tick, Monitor-Code, X, Y, no2"
80, BT4, 49, 74, 129
80, BT6, 51, 71, 76
80, BT8, 56, 69, 121
80, EI1, 48, 67, 111
80, GB6, 106, 51, 45
80, GN0, 103, 60, 65
80, GN3, 107, 59, 72
80, HV1, 125, 68, 68
80, HV3, 120, 82, 109
80, IS2, 72, 76, 90
80, KT6, 50, 44, 87
80, LW4, 89, 53, 92
80, RB4, 96, 82, 98
80, WM6, 67, 65, 179
80, WMB, 69, 65, 136
 "tick, Monitor-Code, X, Y, no2"
81, BT4, 49, 74, 143
81, BT6, 51, 71, 66
81, BT8, 56, 69, 89
81, EI1, 48, 67, 117
81, GB6, 106, 51, 77
81, GN0, 103, 60, 56
81, GN3, 107, 59, 65
81, HV1, 125, 68, 77
81, HV3, 120, 82, 34
81, IS2, 72, 76, 83
81, KT6, 50, 44, 50
81, LW4, 89, 53, 76
81, RB4, 96, 82, 42
81, WM6, 67, 65, 188
81, WMB, 69, 65, 182
 "tick, Monitor-Code, X, Y, no2"
82, BT4, 49, 74, 192
82, BT6, 51, 71, 179
82, BT8, 56, 69, 222
82, EI1, 48, 67, 186
82, GB6, 106, 51, 119
82, GN0, 103, 60, 111
82, GN3, 107, 59, 139
82, HV1, 125, 68, 170
82, HV3, 120, 82, 142
82, IS2, 72, 76, 170
82, KT6, 50, 44, 92
82, LW4, 89, 53, 175
82, RB4, 96, 82, 169
82, WM6, 67, 65, 147
82, WMB, 69, 65, 180
 "tick, Monitor-Code, X, Y, no2"
83, BT4, 49, 74, 192
83, BT6, 51, 71, 124
83, BT8, 56, 69, 206
83, EI1, 48, 67, 129
83, GB6, 106, 51, 144
83, GN0, 103, 60, 163
83, GN3, 107, 59, 118
83, HV1, 125, 68, 70
83, HV3, 120, 82, 79
83, IS2, 72, 76, 121
83, KT6, 50, 44, 111
83, LW4, 89, 53, 186
83, RB4, 96, 82, 58
83, WM6, 67, 65, 206
83, WMB, 69, 65, 231
 "tick, Monitor-Code, X, Y, no2"
84, BT4, 49, 74, 193
84, BT6, 51, 71, 166
84, BT8, 56, 69, 178
84, EI1, 48, 67, 214
84, GB6, 106, 51, 103
84, GN0, 103, 60, 80
84, GN3, 107, 59, 79
84, HV1, 125, 68, 141
84, HV3, 120, 82, 182
84, IS2, 72, 76, 179
84, KT6, 50, 44, 81
84, LW4, 89, 53, 100
84, RB4, 96, 82, 158
84, WM6, 67, 65, 171
84, WMB, 69, 65, 164
 "tick, Monitor-Code, X, Y, no2"
85, BT4, 49, 74, 268
85, BT6, 51, 71, 105
85, BT8, 56, 69, 123
85, EI1, 48, 67, 119
85, GB6, 106, 51, 70
85, GN0, 103, 60, 86
85, GN3, 107, 59, 89
85, HV1, 125, 68, 120
85, HV3, 120, 82, 132
85, IS2, 72, 76, 176
85, KT6, 50, 44, 101
85, LW4, 89, 53, 105
85, RB4, 96, 82, 123
85, WM6, 67, 65, 158
85, WMB, 69, 65, 158
 "tick, Monitor-Code, X, Y, no2"
86, BT4, 49, 74, 219
86, BT6, 51, 71, 117
86, BT8, 56, 69, 126
86, EI1, 48, 67, 131
86, GB6, 106, 51, 68
86, GN0, 103, 60, 88
86, GN3, 107, 59, 102
86, HV1, 125, 68, 98
86, HV3, 120, 82, 172
86, IS2, 72, 76, 164
86, KT6, 50, 44, 122
86, LW4, 89, 53, 109
86, RB4, 96, 82, 175
86, WM6, 67, 65, 106
86, WMB, 69, 65, 157
 "tick, Monitor-Code, X, Y, no2"
87, BT4, 49, 74, 177
87, BT6, 51, 71, 141
87, BT8, 56, 69, 109
87, EI1, 48, 67, 146
87, GB6, 106, 51, 58
87, GN0, 103, 60, 83
87, GN3, 107, 59, 73
87, HV1, 125, 68, 121
87, HV3, 120, 82, 210
87, IS2, 72, 76, 168
87, KT6, 50, 44, 103
87, LW4, 89, 53, 79
87, RB4, 96, 82, 135
87, WM6, 67, 65, 113
87, WMB, 69, 65, 183
 "tick, Monitor-Code, X, Y, no2"
88, BT4, 49, 74, 234
88, BT6, 51, 71, 178
88, BT8, 56, 69, 180
88, EI1, 48, 67, 183
88, GB6, 106, 51, 129
88, GN0, 103, 60, 122
88, GN3, 107, 59, 126
88, HV1, 125, 68, 165
88, HV3, 120, 82, 193
88, IS2, 72, 76, 166
88, KT6, 50, 44, 123
88, LW4, 89, 53, 142
88, RB4, 96, 82, 245
88, WM6, 67, 65, 89
88, WMB, 69, 65, 166
 "tick, Monitor-Code, X, Y, no2"
89, BT4, 49, 74, 369
89, BT6, 51, 71, 200
89, BT8, 56, 69, 212
89, EI1, 48, 67, 240
89, GB6, 106, 51, 158
89, GN0, 103, 60, 94
89, GN3, 107, 59, 194
89, HV1, 125, 68, 149
89, HV3, 120, 82, 148
89, IS2, 72, 76, 166
89, KT6, 50, 44, 168
89, LW4, 89, 53, 178
89, RB4, 96, 82, 249
89, WM6, 67, 65, 143
89, WMB, 69, 65, 204
 "tick, Monitor-Code, X, Y, no2"
90, BT4, 49, 74, 305
90, BT6, 51, 71, 186
90, BT8, 56, 69, 168
90, EI1, 48, 67, 245
90, GB6, 106, 51, 101
90, GN0, 103, 60, 176
90, GN3, 107, 59, 160
90, HV1, 125, 68, 173
90, HV3, 120, 82, 192
90, IS2, 72, 76, 232
90, KT6, 50, 44, 199
90, LW4, 89, 53, 157
90, RB4, 96, 82, 171
90, WM6, 67, 65, 118
90, WMB, 69, 65, 216
 "tick, Monitor-Code, X, Y, no2"
91, BT4, 49, 74, 326
91, BT6, 51, 71, 181
91, BT8, 56, 69, 187
91, EI1, 48, 67, 288
91, GB6, 106, 51, 111
91, GN0, 103, 60, 120
91, GN3, 107, 59, 128
91, HV1, 125, 68, 172
91, HV3, 120, 82, 203
91, IS2, 72, 76, 283
91, KT6, 50, 44, 153
91, LW4, 89, 53, 172
91, RB4, 96, 82, 221
91, WM6, 67, 65, 180
91, WMB, 69, 65, 219
 "tick, Monitor-Code, X, Y, no2"
92, BT4, 49, 74, 175
92, BT6, 51, 71, 177
92, BT8, 56, 69, 128
92, EI1, 48, 67, 164
92, GB6, 106, 51, 83
92, GN0, 103, 60, 62
92, GN3, 107, 59, 94
92, HV1, 125, 68, 126
92, HV3, 120, 82, 174
92, IS2, 72, 76, 139
92, KT6, 50, 44, 145
92, LW4, 89, 53, 91
92, RB4, 96, 82, 184
92, WM6, 67, 65, 100
92, WMB, 69, 65, 152
 "tick, Monitor-Code, X, Y, no2"
93, BT4, 49, 74, 193
93, BT6, 51, 71, 147
93, BT8, 56, 69, 109
93, EI1, 48, 67, 147
93, GB6, 106, 51, 91
93, GN0, 103, 60, 72
93, GN3, 107, 59, 96
93, HV1, 125, 68, 146
93, HV3, 120, 82, 185
93, IS2, 72, 76, 156
93, KT6, 50, 44, 99
93, LW4, 89, 53, 73
93, RB4, 96, 82, 146
93, WM6, 67, 65, 170
93, WMB, 69, 65, 197
 "tick, Monitor-Code, X, Y, no2"
94, BT4, 49, 74, 154
94, BT6, 51, 71, 121
94, BT8, 56, 69, 100
94, EI1, 48, 67, 160
94, GB6, 106, 51, 75
94, GN0, 103, 60, 81
94, GN3, 107, 59, 86
94, HV1, 125, 68, 66
94, HV3, 120, 82, 112
94, IS2, 72, 76, 129
94, KT6, 50, 44, 82
94, LW4, 89, 53, 70
94, RB4, 96, 82, 118
94, WM6, 67, 65, 118
94, WMB, 69, 65, 177
 "tick, Monitor-Code, X, Y, no2"
95, BT4, 49, 74, 145
95, BT6, 51, 71, 87
95, BT8, 56, 69, 75
95, EI1, 48, 67, 129
95, GB6, 106, 51, 45
95, GN0, 103, 60, 47
95, GN3, 107, 59, 50
95, HV1, 125, 68, 70
95, HV3, 120, 82, 131
95, IS2, 72, 76, 122
95, KT6, 50, 44, 75
95, LW4, 89, 53, 50
95, RB4, 96, 82, 94
95, WM6, 67, 65, 196
95, WMB, 69, 65, 109
 "tick, Monitor-Code, X, Y, no2"
96, BT4, 49, 74, 152
96, BT6, 51, 71, 107
96, BT8, 56, 69, 97
96, EI1, 48, 67, 154
96, GB6, 106, 51, 69
96, GN0, 103, 60, 71
96, GN3, 107, 59, 50
96, HV1, 125, 68, 100
96, HV3, 120, 82, 158
96, IS2, 72, 76, 116
96, KT6, 50, 44, 99
96, LW4, 89, 53, 72
96, RB4, 96, 82, 151
96, WM6, 67, 65, 152
96, WMB, 69, 65, 114
 "tick, Monitor-Code, X, Y, no2"
97, BT4, 49, 74, 203
97, BT6, 51, 71, 166
97, BT8, 56, 69, 149
97, EI1, 48, 67, 199
97, GB6, 106, 51, 78
97, GN0, 103, 60, 66
97, GN3, 107, 59, 84
97, HV1, 125, 68, 132
97, HV3, 120, 82, 192
97, IS2, 72, 76, 192
97, KT6, 50, 44, 108
97, LW4, 89, 53, 101
97, RB4, 96, 82, 150
97, WM6, 67, 65, 216
97, WMB, 69, 65, 146
 "tick, Monitor-Code, X, Y, no2"
98, BT4, 49, 74, 170
98, BT6, 51, 71, 131
98, BT8, 56, 69, 128
98, EI1, 48, 67, 138
98, GB6, 106, 51, 51
98, GN0, 103, 60, 48
98, GN3, 107, 59, 65
98, HV1, 125, 68, 90
98, HV3, 120, 82, 133
98, IS2, 72, 76, 106
98, KT6, 50, 44, 74
98, LW4, 89, 53, 64
98, RB4, 96, 82, 118
98, WM6, 67, 65, 147
98, WMB, 69, 65, 146
 "tick, Monitor-Code, X, Y, no2"
99, BT4, 49, 74, 247
99, BT6, 51, 71, 105
99, BT8, 56, 69, 118
99, EI1, 48, 67, 155
99, GB6, 106, 51, 62
99, GN0, 103, 60, 70
99, GN3, 107, 59, 96
99, HV1, 125, 68, 90
99, HV3, 120, 82, 129
99, IS2, 72, 76, 121
99, KT6, 50, 44, 81
99, LW4, 89, 53, 93
99, RB4, 96, 82, 129
99, WM6, 67, 65, 147
99, WMB, 69, 65, 215
 "tick, Monitor-Code, X, Y, no2"
100, BT4, 49, 74, 149
100, BT6, 51, 71, 98
100, BT8, 56, 69, 97
100, EI1, 48, 67, 144
100, GB6, 106, 51, 52
100, GN0, 103, 60, 45
100, GN3, 107, 59, 53
100, HV1, 125, 68, 69
100, HV3, 120, 82, 117
100, IS2, 72, 76, 132
100, KT6, 50, 44, 78
100, LW4, 89, 53, 49
100, RB4, 96, 82, 91
100, WM6, 67, 65, 177
100, WMB, 69, 65, 117
 "tick, Monitor-Code, X, Y, no2"
101, BT4, 49, 74, 178
101, BT6, 51, 71, 79
101, BT8, 56, 69, 74
101, EI1, 48, 67, 130
101, GB6, 106, 51, 35
101, GN0, 103, 60, 44
101, GN3, 107, 59, 66
101, HV1, 125, 68, 94
101, HV3, 120, 82, 129
101, IS2, 72, 76, 138
101, KT6, 50, 44, 82
101, LW4, 89, 53, 53
101, RB4, 96, 82, 93
101, WM6, 67, 65, 163
101, WMB, 69, 65, 136
 "tick, Monitor-Code, X, Y, no2"
102, BT4, 49, 74, 163
102, BT6, 51, 71, 129
102, BT8, 56, 69, 133
102, EI1, 48, 67, 147
102, GB6, 106, 51, 64
102, GN0, 103, 60, 68
102, GN3, 107, 59, 104
102, HV1, 125, 68, 131
102, HV3, 120, 82, 172
102, IS2, 72, 76, 136
102, KT6, 50, 44, 104
102, LW4, 89, 53, 98
102, RB4, 96, 82, 126
102, WM6, 67, 65, 257
102, WMB, 69, 65, 143
 "tick, Monitor-Code, X, Y, no2"
103, BT4, 49, 74, 260
103, BT6, 51, 71, 135
103, BT8, 56, 69, 92
103, EI1, 48, 67, 183
103, GB6, 106, 51, 62
103, GN0, 103, 60, 76
103, GN3, 107, 59, 103
103, HV1, 125, 68, 120
103, HV3, 120, 82, 142
103, IS2, 72, 76, 137
103, KT6, 50, 44, 68
103, LW4, 89, 53, 97
103, RB4, 96, 82, 138
103, WM6, 67, 65, 259
103, WMB, 69, 65, 154
 "tick, Monitor-Code, X, Y, no2"
104, BT4, 49, 74, 233
104, BT6, 51, 71, 120
104, BT8, 56, 69, 159
104, EI1, 48, 67, 115
104, GB6, 106, 51, 129
104, GN0, 103, 60, 86
104, GN3, 107, 59, 98
104, HV1, 125, 68, 135
104, HV3, 120, 82, 112
104, IS2, 72, 76, 140
104, KT6, 50, 44, 137
104, LW4, 89, 53, 113
104, RB4, 96, 82, 121
104, WM6, 67, 65, 284
104, WMB, 69, 65, 191
 "tick, Monitor-Code, X, Y, no2"
105, BT4, 49, 74, 257
105, BT6, 51, 71, 160
105, BT8, 56, 69, 187
105, EI1, 48, 67, 176
105, GB6, 106, 51, 188
105, GN0, 103, 60, 175
105, GN3, 107, 59, 171
105, HV1, 125, 68, 148
105, HV3, 120, 82, 120
105, IS2, 72, 76, 188
105, KT6, 50, 44, 178
105, LW4, 89, 53, 200
105, RB4, 96, 82, 217
105, WM6, 67, 65, 321
105, WMB, 69, 65, 241
 "tick, Monitor-Code, X, Y, no2"
106, BT4, 49, 74, 264
106, BT6, 51, 71, 173
106, BT8, 56, 69, 195
106, EI1, 48, 67, 186
106, GB6, 106, 51, 177
106, GN0, 103, 60, 136
106, GN3, 107, 59, 165
106, HV1, 125, 68, 116
106, HV3, 120, 82, 180
106, IS2, 72, 76, 141
106, KT6, 50, 44, 156
106, LW4, 89, 53, 131
106, RB4, 96, 82, 157
106, WM6, 67, 65, 221
106, WMB, 69, 65, 183
 "tick, Monitor-Code, X, Y, no2"
107, BT4, 49, 74, 204
107, BT6, 51, 71, 139
107, BT8, 56, 69, 107
107, EI1, 48, 67, 140
107, GB6, 106, 51, 106
107, GN0, 103, 60, 69
107, GN3, 107, 59, 108
107, HV1, 125, 68, 96
107, HV3, 120, 82, 124
107, IS2, 72, 76, 105
107, KT6, 50, 44, 138
107, LW4, 89, 53, 141
107, RB4, 96, 82, 160
107, WM6, 67, 65, 316
107, WMB, 69, 65, 180
 "tick, Monitor-Code, X, Y, no2"
108, BT4, 49, 74, 203
108, BT6, 51, 71, 160
108, BT8, 56, 69, 174
108, EI1, 48, 67, 185
108, GB6, 106, 51, 209
108, GN0, 103, 60, 173
108, GN3, 107, 59, 175
108, HV1, 125, 68, 120
108, HV3, 120, 82, 199
108, IS2, 72, 76, 208
108, KT6, 50, 44, 137
108, LW4, 89, 53, 208
108, RB4, 96, 82, 211
108, WM6, 67, 65, 221
108, WMB, 69, 65, 261
 "tick, Monitor-Code, X, Y, no2"
109, BT4, 49, 74, 230
109, BT6, 51, 71, 149
109, BT8, 56, 69, 169
109, EI1, 48, 67, 150
109, GB6, 106, 51, 195
109, GN0, 103, 60, 122
109, GN3, 107, 59, 132
109, HV1, 125, 68, 110
109, HV3, 120, 82, 150
109, IS2, 72, 76, 120
109, KT6, 50, 44, 170
109, LW4, 89, 53, 197
109, RB4, 96, 82, 178
109, WM6, 67, 65, 196
109, WMB, 69, 65, 186
 "tick, Monitor-Code, X, Y, no2"
110, BT4, 49, 74, 238
110, BT6, 51, 71, 189
110, BT8, 56, 69, 200
110, EI1, 48, 67, 170
110, GB6, 106, 51, 222
110, GN0, 103, 60, 223
110, GN3, 107, 59, 204
110, HV1, 125, 68, 167
110, HV3, 120, 82, 194
110, IS2, 72, 76, 249
110, KT6, 50, 44, 212
110, LW4, 89, 53, 187
110, RB4, 96, 82, 207
110, WM6, 67, 65, 168
110, WMB, 69, 65, 291
 "tick, Monitor-Code, X, Y, no2"
111, BT4, 49, 74, 358
111, BT6, 51, 71, 176
111, BT8, 56, 69, 209
111, EI1, 48, 67, 250
111, GB6, 106, 51, 307
111, GN0, 103, 60, 217
111, GN3, 107, 59, 219
111, HV1, 125, 68, 143
111, HV3, 120, 82, 221
111, IS2, 72, 76, 171
111, KT6, 50, 44, 228
111, LW4, 89, 53, 287
111, RB4, 96, 82, 280
111, WM6, 67, 65, 174
111, WMB, 69, 65, 337
 "tick, Monitor-Code, X, Y, no2"
112, BT4, 49, 74, 337
112, BT6, 51, 71, 255
112, BT8, 56, 69, 255
112, EI1, 48, 67, 241
112, GB6, 106, 51, 309
112, GN0, 103, 60, 290
112, GN3, 107, 59, 210
112, HV1, 125, 68, 145
112, HV3, 120, 82, 262
112, IS2, 72, 76, 245
112, KT6, 50, 44, 234
112, LW4, 89, 53, 244
112, RB4, 96, 82, 266
112, WM6, 67, 65, 92
112, WMB, 69, 65, 352
